Date Published,General Address,Status,Condition,Price Per SQMT,Article ID
2023-11-26,სამგორი,ახალი აშენებული,თეთრი კარკასი,837.9649999999999,2
2023-11-26,სამგორი,ახალი აშენებული,ახალი რემონტით,1155.0,54
2023-11-26,ნუცუბიძის პლატო,ძველი აშენებული,ახალი რემონტით,1129.52,16
2023-11-26,ნუცუბიძის პლატო,ძველი აშენებული,გარემონტებული,1068.355,10
2023-11-26,ნუცუბიძის პლატო,ძველი აშენებული,სარემონტო,1100.0,2
2023-11-26,ნუცუბიძის პლატო,ძველი აშენებული,ძველი რემონტით,1034.23,6
2023-11-26,ორთაჭალა,ახალი აშენებული,ახალი რემონტით,1542.735,44
2023-11-26,ორთაჭალა,ახალი აშენებული,გარემონტებული,1632.65,1
2023-11-26,ორთაჭალა,ახალი აშენებული,თეთრი კარკასი,744.44,1
2023-11-26,ორთაჭალა,ახალი აშენებული,მწვანე კარკასი,1504.02,5
2023-11-26,ორთაჭალა,ახალი აშენებული,სარემონტო,1800.0,1
2023-11-26,ორთაჭალა,ახალი აშენებული,შავი კარკასი,960.0550000000001,6
2023-11-26,ორთაჭალა,ახალი აშენებული,ძველი რემონტით,994.9,4
2023-11-26,ორთაჭალა,მშენებარე,მიმდინარე რემონტი,1275.47,2
